id_unidad,nombre_unidad,nombre_organismo,cantidad_licitaciones,totalgastado,primera_licitacion,ultima_licitacion,gasto_2022,diferencia_anterior_2023,proveedores_2022,proveedores_2023,competencia_otros,valor_promedio_compra,cantidad_trabajadores,cliente_nuevo
2678,Farmacia,Hospital de Melipilla,3,248591897,04/01/2018,04/01/2019,0,49718379.4,0,0,2,82863965.67,1116,0
1057937,Activos Fijos,SERVICIO DE SALUD VALDIVIA HOSPITAL BASE,3,247402095,26/10/2021,03/05/2023,2300000,-209531295,1,1,2,82467365,0,0
4357,Escuela de Suboficiales  - ESCSOF,COMANDO DE APOYO A LA FUERZA,21,244405091,05/02/2018,01/06/2023,139698551,41749065.4,6,1,2,11638337.67,0,0
4557,Municipalidad de San Gregorio - Adquisiciones,ILUSTRE MUNICIPALIDAD DE SAN GREGORIO,10,244081239,24/01/2018,21/02/2022,999600,48816247.8,1,0,2,24408123.9,67,0
1356,Inst Nacional del Cancer Adquisiciones,Instituto Nacional del Cancer,3,242620765,31/01/2018,03/02/2023,10460000,-154066009,1,13,2,80873588.33,957,0
2942,Abastecimiento,SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO,10,242142337,26/02/2018,29/05/2023,120000,-181962197.8,1,9,2,24214233.7,1648,0
1730,DIRECCION,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,4,240428754,22/10/2018,19/04/2022,7274177,48085750.8,1,0,2,60107188.5,3739,0
3174,Corp. Adm. del Poder Judicial - Temuco,CORP ADMINISTRATIVA DEL PODER JUDICIAL,1,238016517,11/07/2019,11/07/2019,0,47603303.4,0,0,2,238016517,16854,0
1180885,Compras Convenio GORE Atacama,SERVICIO DE SALUD ATACAMA,2,236575408,10/11/2022,16/12/2022,236575408,47315081.6,4,0,2,118287704,3270,0
1083625,FONDOS EXTRA-PRESUPUESTARIOS XI REGIÓN,SERVICIO NACIONAL DE CAPACITACION Y EMPLEO,1,230932000,03/05/2021,03/05/2021,0,46186400,0,0,2,230932000,710,0
3955,I MUNICIPALIDAD DE MONTEPATRIA,I MUNICIPALIDAD DE MONTEPATRIA,31,225992725,25/06/2018,05/06/2023,14372142,14678709.8,6,5,2,7290087.903,1638,0
3970,Departamento de Adquisiciones,I MUNICIPALIDAD DE LOTA,122,225888866,15/02/2018,19/04/2023,73058974,35495129.2,3,1,2,1851548.082,221,0
3102,Hospital de Santa Cruz,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,24,225695403,29/03/2018,12/06/2023,27850748,12954286.2,18,21,2,9403975.125,782,0
1737,Unidad de Compra   Región de la Araucanía,INSTITUTO DE DESARROLLO AGROPECUARIO,1,218030332,19/04/2022,19/04/2022,218030332,43606066.4,2,0,2,218030332,1699,0
3148,Hospital Sanatorio San José de Maipo,Hospital Sanatorio San José de Maipo,36,210675450,04/01/2018,17/03/2023,25961855,18258176.4,14,10,1,5852095.833,851,0
622134,JAL - Estado Mayor General del Ejército,COMANDO DE APOYO A LA FUERZA,5,210347283,07/06/2019,07/09/2022,1256520,42069456.6,1,0,2,42069456.6,0,0
2672,Hospital Padre Alberto Hurtado,HOSPITAL PADRE ALBERTO HURTADO,6,208685313,15/04/2018,02/01/2020,0,41737062.6,0,0,2,34780885.5,2507,0
4671,Dpto.Educación Municipal,I MUNICIPALIDAD DE PITRUFQUEN,5,207953318,31/05/2018,21/04/2023,181566425,29792344,1,1,2,41590663.6,898,0
4709,Dpto. Salud,I MUNICIPALIDAD DE PAILLACO,10,207333840,15/03/2018,16/06/2023,302529,40978407.6,1,1,2,20733384,862,0
3576,FINANZAS IMA,I MUNICIPALIDAD DE ARICA,20,204299496,06/04/2018,15/02/2023,46779960,21403471.2,3,1,2,10214974.8,2252,0
1057441,Bienes y Servicios,SERVICIO DE SALUD COQUIMBO HOSPITAL DE O,8,201313428,10/09/2019,01/08/2022,188063129,40262685.6,5,0,2,25164178.5,2054,0
3104,Abastecimiento y Farmacia,SERVICIO DE SALUD OCCIDENTE INSTITUTO TRAUMATOLOGICO DE SANTIAGO,4,201257430,31/12/2018,06/09/2019,0,40251486,0,0,2,50314357.5,572,0
1057780,Activos Fijos,SERVICIO DE SALUD ARAUCANIA NORTE,2,201000000,24/09/2019,28/07/2021,0,40200000,0,0,2,100500000,1341,0
5435,Administración y Finanzas,I MUNICIPALIDAD DE TREHUACO,4,200370718,29/08/2019,25/04/2022,200370677,40074143.6,8,0,2,50092679.5,83,0
3573,SECPLAN,I MUNICIPALIDAD DE SANTIAGO,6,199651708,12/07/2019,01/02/2023,176467200,12584741.6,4,2,2,33275284.67,6965,0
968521,INSUMOS CLINICOS,SERVICIO DE SALUD DEL MAULE HOSPITAL SAN JAVIER,6,197934431,07/01/2019,27/02/2023,82621012,-47768211.8,29,27,2,32989071.83,0,0
4077,ESCUELA DE GRUMETES,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,13,197509012,25/09/2018,16/06/2023,13365000,-22910197.6,1,1,2,15193000.92,0,0
831756,Licitaciones y Convenios,SERV SALUD METROPOLITANO CENTRAL HOSPITAL CLINICO SAN BORJA ARRIARAN,6,196084221,24/01/2018,03/10/2018,0,39216844.2,0,0,2,32680703.5,3919,0
4185,DEPTO. DE OBRAS Y CONSTRUCCIONES DE LA IIIa Z.N. ,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,19,195887058,30/07/2018,17/03/2023,13785542,31017411.6,2,1,2,10309845.16,0,0
4744,Secretaria Comunal de Planificación,I MUNICIPALIDAD DE PADRE HURTADO,8,194736635,04/04/2018,27/11/2020,0,38947327,0,0,2,24342079.38,1033,0
1833,SERVICIO MEDICO LEGAL,SERVICIO MEDICO LEGAL,6,193971896,28/03/2018,15/07/2020,0,38794379.2,0,0,2,32328649.33,1158,0
6134,Equipamiento sectorial,SERVICIO DE SALUD MAGALLANES,6,193827586,06/12/2018,08/07/2022,300874,38765517.2,1,0,2,32304597.67,3790,0
4249,"Hospital Clinico "" General Dr. Raúl Yazigi J.""",FUERZA AEREA DE CHILE COMANDO LOGISTICO,20,191099764,23/05/2018,26/04/2023,44254500,1451952.8,2,3,2,9554988.2,1118,0
4337,Escuela Militar -ESCMIL,COMANDO DE APOYO A LA FUERZA,6,190080150,13/07/2018,21/04/2023,20261700,27810030,1,1,2,31680025,0,0
4971,Municipalidad de Ollagüe,I MUNICIPALIDAD DE OLLAGUE,4,188747109,20/02/2018,13/01/2023,0,-30962343,0,1,2,47186777.25,51,0
3930,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,16,186451449,16/02/2018,20/10/2021,0,37290289.8,0,0,2,11653215.56,0,0
4380,1ra Brigada Acorazada Coraceros - 1RA BRIACO,COMANDO DE APOYO A LA FUERZA,18,184772792,23/03/2021,01/06/2023,117510528,-9219880.4,10,13,2,10265155.11,0,0
4882,Municipalidad de Santa Barbara,I MUNICIPALIDAD DE SANTA BARBARA,35,182417963,25/01/2018,04/05/2023,13195780,-33873997.4,14,17,2,5211941.8,80,0
3700,Municipalidad de Ovalle - Educación,MUNICIPALIDAD DE OVALLE,3,181666061,03/06/2021,13/05/2022,2124230,36333212.2,4,0,2,60555353.67,4096,0
3459,IMUNI_CHILLAN ADQUISICIONES,I MUNICIPALIDAD DE CHILLAN,16,177805669,16/02/2018,04/03/2022,16800000,35561133.8,1,0,2,11112854.31,445,0
2651,Subdirección de Atención Primaria,SERVICIO DE SALUD METROPOLI CENTRAL DIRECCION DE ATENCION PRIMARIA,3,177498895,01/12/2021,24/03/2023,22908940,-142088401,3,1,2,59166298.33,1726,0
5414,Educacion,I MUNICIPALIDAD DE SAN PEDRO,2,176600000,05/09/2018,28/02/2019,0,35320000,0,0,2,88300000,528,0
4108,GOBERNACION MARITIMA DE PUNTA ARENAS,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,23,175409680,01/06/2018,14/04/2023,79956482,22971536,4,1,1,7626507.826,0,0
3960,Secpla,I MUNICIPALIDAD DE MONTEPATRIA,5,175406831,17/05/2019,03/02/2021,0,35081366.2,0,0,2,35081366.2,1638,0
4970,Ilustre Municipalidad de Lonquimay,I MUNICIPALIDAD DE LONQUIMAY,7,173442624,18/01/2018,26/07/2021,0,34688524.8,0,0,2,24777517.71,630,0
3397,SECRETARIA COMUNAL DE PLANIFICACION,I MUNICIPALIDAD DE IQUIQUE,3,173382481,23/07/2018,17/05/2023,67514753,-59112814.6,3,3,2,57794160.33,966,0
3159,ABASTECIMIENTO,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,2,172197520,15/02/2018,05/04/2019,0,34439504,0,0,2,86098760,2859,0
812261,"convenios , operaciones , informatica",HOSPITAL CLINICO METROPOLITANO DE LA FLORIDA DOCTORA ELOISA DIAZ,5,170642359,16/03/2018,20/05/2021,0,34128471.8,0,0,2,34128471.8,3227,0
4312,Hospital Militar del Norte - HMN,COMANDO DE APOYO A LA FUERZA,8,169385556,30/05/2018,31/03/2023,0,28998710.4,0,2,2,21173194.5,421,0
4016,CENTRO DE ABASTECIMIENTO (V) (ADQ),DIRECCION DE ABASTECIMIENTO DE LA ARMADA,32,168746469,25/04/2018,05/10/2022,28940784,33749293.8,8,0,2,5273327.156,0,0
1971,Dirección de Obras Hidráulicas - MOP,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,3,168201800,09/10/2020,28/10/2022,71078400,33640360,1,0,2,56067266.67,8883,0
958433,DIRECCION GENERAL DEL TERRITORIO MARIT YMM (LITA),DIRECCION DE ABASTECIMIENTO DE LA ARMADA,18,167926255,08/06/2018,24/10/2022,44096328,33585251,10,0,2,9329236.389,1321,0
5033,Finanzas,ILUSTRE MUNICIPALIDAD MELIPEUCO,3,166632425,28/12/2018,23/05/2022,166020613,33326485,2,0,2,55544141.67,181,0
2430,UNIDAD DE COMPRA BIENESTAR SOCIAL REGION METROPOLITANA,DIRECCION GENERAL DE AERONAUTICA CIVIL,6,165450265,08/08/2018,09/12/2022,47853253,33090053,2,0,2,27575044.17,26,0
1077676,Administración de Fondos,SERVICIO DE SALUD DEL MAULE,2,163404820,05/08/2020,21/09/2020,0,32680964,0,0,2,81702410,11924,0
611669,Superintendencia del Medio Ambiente -Nivel Central,Superintendencia del Medio Ambiente,8,161942334,30/09/2020,16/06/2023,79051008,-55077834,6,3,2,20242791.75,276,0
2489,I MUNICIPALIDAD DE SAN NICOLAS,I MUNICIPALIDAD DE SAN NICOLAS,15,161866159,08/01/2018,04/04/2023,24600000,9369231.8,1,1,2,10791077.27,72,0
4368,Direccion de Administracion y Finanzas,MUNICIPALIDAD DE ALTO HOSPICIO,7,161502886,16/03/2018,23/02/2023,4755000,26250155.6,1,1,2,23071840.86,1256,0
1446,Administración y Finanzas,I MUNICIPALIDAD DE RIO NEGRO,9,159988221,31/05/2018,19/10/2020,0,31997644.2,0,0,2,17776469,62,0
6002,UNIDAD DE INGENIERIA Y OPERACIONES,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,3,159950774,10/08/2018,12/06/2019,0,31990154.8,0,0,2,53316924.67,5755,0
5223,Centro de Asuntos Antárticos del Ejército - CAAE,COMANDO DE APOYO A LA FUERZA,18,159739254,06/03/2018,18/11/2022,32525564,31947850.8,11,0,2,8874403,0,0
5772,Finanzas,I MUNICIPALIDAD DE TIRUA,14,158532734,05/06/2018,24/03/2023,32748082,-97666655.6,5,3,2,11323766.71,977,0
1479,H Contulmo,SERVICIO DE SALUD CONCEPCION ARAUCO HOSPITAL DE CONTULMO,4,154723322,27/05/2020,31/05/2023,0,29787632.8,0,1,0,38680830.5,0,1
3202,Hospital Pichilemu,SERVICIO DE SALUD HOSPITAL DE PICHILEMU,10,154213132,20/04/2018,09/01/2023,0,-57227557.6,0,1,2,15421313.2,174,0
5616,Compras Area Industrial Hospital Herminda Martin,HOSPITAL CLINICO HERMINDA MARTIN,3,154153137,26/04/2018,18/03/2019,0,30830627.4,0,0,2,51384379,3684,0
286975,Región de Arica y Parinacota,DIRECCION GENERAL DE GENDARMERIA DE CHIL,27,154085788,13/07/2018,21/04/2023,9611200,-47237639.2,3,1,1,5706881.037,0,0
1057891,Activos Fijos,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,1,152775000,18/11/2019,18/11/2019,0,30555000,0,0,2,152775000,5755,0
5401,Departamento de Educación,I MUNICIPALIDAD DE TIERRA AMARILLA,2,152705229,19/03/2019,09/09/2019,0,30541045.8,0,0,2,76352614.5,300,0
1057822,Activos Fijos,SERVICIO DE SALUD CONCEPCION,4,151731877,13/11/2019,21/04/2021,0,30346375.4,0,0,2,37932969.25,11318,0
2960,Región de Magallanes,DIRECCION GENERAL DE GENDARMERIA DE CHIL,20,151599501,11/04/2018,21/04/2023,61453827,25654300.2,5,1,2,7579975.05,0,0
1728,Ministerio de Minería - Subsecretaría,SUBSECRETARIA DEL MINISTERIO DE MINERIA,2,151260000,08/11/2018,28/12/2018,0,30252000,0,0,2,75630000,150,0
2532,Delegación P Provincial de Tierra del Fuego,DELEGACIÓN PRESIDENCIAL PROVINCIAL DE TIERRA DEL FUEGO,6,151188044,17/04/2018,30/03/2021,0,30237608.8,0,0,2,25198007.33,0,0
568963,CSNCCL,COMISION DEL SISTEMA NACIONAL DE CERTIFICACION DE COMPETENCIAS LABORALES,3,150700225,06/07/2018,07/01/2019,0,30140045,0,0,2,50233408.33,45,0
4800,Municipalidad de Maule,I MUNICIPALIDAD DE MAULE,2,149833000,31/08/2020,17/12/2020,0,29966600,0,0,0,74916500,931,1
5982,Unidad Insumos Médicos,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,2,149254387,15/02/2018,26/03/2018,0,29850877.4,0,0,2,74627193.5,0,0
5621,ABASTECIMIENTOS GENERALES,Instituto de Neurocirugía,5,145357694,25/05/2018,03/03/2020,0,29071538.8,0,0,2,29071538.8,796,0
4270,2da Brigada Acorazada Cazadores - 2DA BRIACO,COMANDO DE APOYO A LA FUERZA,20,144819687,14/08/2018,25/05/2023,41110623,6718318.2,3,3,2,7240984.35,0,0
2568,Junji - XV Región - Arica,JUNTA NACIONAL DE JARDINES         INFANTILES,6,144333635,13/07/2018,01/02/2023,64537815,24192727,1,1,2,24055605.83,23015,0
1646,SERVIU II Región ,SERVICIO DE VIVIENDA Y URBANIZACION II REGION,3,143925373,03/10/2019,29/11/2019,0,28785074.6,0,0,2,47975124.33,0,0
5030,SECPLAC,I MUNICIPALIDAD DE CALLE LARGA,3,143526769,13/10/2020,18/12/2020,0,28705353.8,0,0,2,47842256.33,543,0
1227,Departamento de Administración y Finanzas,I MUNICIPALIDAD DE COIHUECO,14,143504582,25/09/2019,20/04/2023,18944102,27768514,9,2,2,10250327.29,92,0
1057967,Obras Civiles,SERVICIO DE SALUD METROPOLITANO CENTRAL,2,142275611,18/12/2019,29/09/2021,0,28455122.2,0,0,2,71137805.5,258,0
951405,"JAL - Guarnición ""Coyhaique""",COMANDO DE APOYO A LA FUERZA,13,142125032,28/05/2018,14/06/2023,21298902,-93384081.2,4,6,2,10932694.77,0,0
3588,SECPLAC,I MUNICIPALIDAD DE CONCON,1,142046663,26/03/2021,26/03/2021,0,28409332.6,0,0,2,142046663,736,0
4038,DEPTO. DE BIENESTAR SOCIAL (V),DIRECCION DE ABASTECIMIENTO DE LA ARMADA,14,141761984,17/07/2018,26/05/2023,30530084,22941596.8,2,2,2,10125856,239,0
2605,GOBIERNO REGIONAL,GOBIERNO REGIONAL XII REGION MAGALLANES Y ANTARTICA CHILENA,1,140889863,29/03/2023,29/03/2023,0,-140889863,0,1,2,140889863,137,0
4102,ILUSTRE MUNICIPALIDAD DE MACHALI,ILUSTRE MUNICIPALIDAD DE MACHALI,5,140762862,24/07/2018,06/06/2023,0,-25847427.6,0,1,2,28152572.4,945,0
2947,Hospital Villarrica,Hospital Villarrica,12,140274778,13/04/2018,04/08/2022,22110356,28054955.6,4,0,2,11689564.83,0,0
2407,Región Metropolitana,DIRECCION GENERAL DE GENDARMERIA DE CHIL,10,139027670,09/02/2018,21/04/2023,95442460,20546482,6,1,2,13902767,0,0
1002772,INSUMOS CLINICOS,SERVICIO SALUD OCCIDENTE HOSPITAL DR FELIX BULNES CERDA,4,138930120,17/07/2018,30/04/2021,0,27786024,0,0,2,34732530,3766,0
1091793,INSTITUTO NACIONAL DE DESARROLLO SUSTENTABLE DE LA,INSTITUTO NACIONAL DE DESARROLLO SUSTENTABLE DE LA PESCA ARTESANAL Y A,2,138877178,31/07/2020,05/08/2020,0,27775435.6,0,0,2,69438589,62,0
4527,SECRETARIA DE PLANIFICACION,I MUNICIPALIDAD DE MULCHEN,5,138682699,21/06/2019,29/04/2020,0,27736539.8,0,0,2,27736539.8,126,0
4013,Dpto. Administraciòn y Finanzas,I MUNICIPALIDAD DE PANQUEHUE,4,137003050,14/03/2019,01/07/2019,0,27400610,0,0,2,34250762.5,393,0
2558,Servicio Nacional de Geología y Minería,SERVICIO NACIONAL DE GEOLOGIA Y MINERIA,11,133851585,21/12/2018,25/04/2023,18396780,17674317,3,1,2,12168325.91,643,0
3699,Depto. de Salud e Higiene Ambiental,MUNICIPALIDAD DE OVALLE,12,133090734,08/01/2018,11/05/2023,4100000,24362146.8,2,1,2,11090894.5,4096,0
4406,Unidad De Adquisiciones,I MUNICIPALIDAD DE NUEVA IMPERIAL,25,132841711,04/04/2018,15/05/2023,18733662,2955591.8,4,4,2,5313668.44,469,0
4957,Departamento de adquisiciones y abastecimiento,I MUNICIPALIDAD DE FRESIA,16,131210618,14/02/2018,14/12/2022,6249790,26242123.6,2,0,0,8200663.625,78,1
4051,HOSPITAL DE LAS FF.AA. CIRUJANO GUZMAN,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,5,128840446,04/01/2018,01/03/2022,1,25768089.2,1,0,2,25768089.2,140,0
1059082,Junji - Región Ñuble,JUNTA NACIONAL DE JARDINES         INFANTILES,3,128341104,03/10/2022,07/06/2023,39563504,-80864899.2,1,1,2,42780368,23015,0
4055,DIRECCION GENERAL DEL TERRITORIO MARITIMO Y M.M.,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,25,127861153,28/03/2018,23/09/2022,13044178,25572230.6,3,0,2,5114446.12,1321,0
1975,Dirección de Vialidad - Nivel Central - Abastecimiento,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,13,125020624,28/06/2018,21/12/2022,14777012,25004124.8,5,0,2,9616971.077,8883,0
5877,SECPLAN,I MUNICIPALIDAD DE TREHUACO,1,124572678,08/03/2023,08/03/2023,0,-124572678,0,1,2,124572678,83,0
5427,Secpla,ILUSTRE MUNICIPALIDAD DE RETIRO,2,123932000,20/01/2020,24/10/2022,65972000,24786400,1,0,2,61966000,1087,0
4419,SECPLAN,I MUNICIPALIDAD DE COBQUECURA,2,123630104,22/02/2022,04/04/2023,20717499,-98769105.2,1,1,2,61815052,466,0
948354,Unidad de Compra de Bienes y Servicios,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,13,123332068,24/04/2018,19/08/2022,12647088,24666413.6,2,0,2,9487082.154,1576,0
1582,Dirección Nacional de Aduanas,SERVICIO NACIONAL DE ADUANAS,4,123215532,12/11/2020,27/09/2022,121198752,24643106.4,4,0,2,30803883,2059,0
4059,DIRECCION DE INGENIERIA DE SISTEMAS NAVALES,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,7,123193820,25/04/2018,11/04/2022,390000,24638764,1,0,2,17599117.14,0,0
4487,Ilustre Municipalidad De Florida,I MUNICIPALIDAD DE FLORIDA,2,120773277,23/04/2018,14/03/2019,0,24154655.4,0,0,2,60386638.5,59,0
2548,Servicio de Salud Atacama,SERVICIO DE SALUD ATACAMA,1,119988000,13/09/2019,13/09/2019,0,23997600,0,0,2,119988000,3270,0
4656,Educación,I MUNICIPALIDAD DE LAJA,20,119803894,26/01/2018,14/06/2023,19748994,6397180.4,5,5,2,5990194.7,953,0
1116007,RED SECUNDARIA Y PEQUEÑOS AD Z AUSTRAL,DIRECCION GENERAL DE AERONAUTICA CIVIL,22,119790811,11/03/2020,23/05/2023,79228345,20194962.2,10,1,1,5445036.864,4973,0
3438,IMUNI_COQUIMBO,I MUNICIPALIDAD DE COQUIMBO,28,119753921,14/02/2018,10/05/2023,36524696,-43071859.4,6,4,2,4276925.75,2129,0
3152,2157 Licitaciones HTC - ADM PRINCIPAL,SERVICIO NAC DE SALUD HOSPITAL TRAUMATOLOGICO,11,119468011,20/07/2018,31/03/2023,0,23893599.8,0,2,2,10860728.27,0,0
954825,U. DE INS. GENERALES DEPTO. ABASTECIMIENTO CAVRR,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,1,119086850,11/03/2019,11/03/2019,0,23817370,0,0,2,119086850,4022,0
3666,Departamento de Salud,I MUNICIPALIDAD DE MOSTAZAL,3,117507598,22/02/2018,12/04/2022,1,23501519.6,1,0,2,39169199.33,1008,0
3289,SECRETARIA COMUNAL DE PLANIFICACION,I MUNICIPALIDAD DE TALCA,2,117442340,15/05/2020,01/07/2021,0,23488468,0,0,2,58721170,6067,0
4188,Departamento de Educación,I MUNICIPALIDAD DE RIO HURTADO,5,117000000,28/03/2018,24/01/2020,0,23400000,0,0,2,23400000,315,0
2296,Servicio Nacional del Adulto Mayor,SERVICIO NACIONAL DEL ADULTO MAYOR,11,116940036,01/10/2018,15/12/2022,39425560,23388007.2,4,0,2,10630912.36,289,0
1881,Contraloría General de la República,CONTRALORIA GENERAL DE LA REPUBLICA,9,116679608,29/03/2018,19/12/2022,64284961,23335921.6,2,0,2,12964400.89,2268,0
761391,Base Aérea El Bosque,FUERZA AEREA DE CHILE COMANDO LOGISTICO,21,116594636,20/02/2018,08/06/2023,4791518,18158927.2,2,2,2,5552125.524,11310,0
4458,Cuerpo Militar del Trabajo Subjef Zonal Pto. Montt,COMANDO DE APOYO A LA FUERZA,34,116562634,25/01/2018,02/06/2023,24634830,14717015.6,6,2,2,3428312.765,226,0
5005,Depto. de Secplan,I MUNICIPALIDAD DE LONGAVI,4,116512761,19/02/2019,22/09/2021,0,23302552.2,0,0,2,29128190.25,103,0
4682,I MUNICIPALIDAD DE PAILLACO,I MUNICIPALIDAD DE PAILLACO,1,114663050,17/01/2023,17/01/2023,0,-114663050,0,1,2,114663050,862,0
1173466,CET Putaendo,DIRECCION GENERAL DE GENDARMERIA DE CHIL,4,114161208,05/07/2021,04/11/2022,47560338,22832241.6,5,0,2,28540302,0,0
5000,Secretaria Comunal De Planificacion,I MUNICIPALIDAD DE CABRERO,3,113936424,29/07/2019,13/04/2023,0,-47547384,0,1,2,37978808,135,0
1844,Junji - VII Región,JUNTA NACIONAL DE JARDINES         INFANTILES,8,113316051,17/05/2019,14/04/2023,12595200,5863210.2,1,1,2,14164506.38,23015,0
2484,HOSPITAL HERNAN HENRIQUEZ ARAVENA - OPERACIONES,HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA,4,112540200,15/02/2019,02/03/2020,0,22508040,0,0,2,28135050,5188,0
673804,INVERSION HBL,SERVICIO DE SALUD DEL MAULE HOSPITAL DE LINARES,1,112124600,22/10/2018,22/10/2018,0,22424920,0,0,2,112124600,0,0
1000813,"Jefatura Adm. y Log. Campo Militar ""Austral""",COMANDO DE APOYO A LA FUERZA,11,111972885,20/04/2020,11/11/2022,21398205,22394577,7,0,2,10179353.18,0,0
963423,Zona de Bienestar Arica,COMANDO DE APOYO A LA FUERZA,1,111790000,03/06/2020,03/06/2020,0,22358000,0,0,2,111790000,0,0
3943,División de Bienestar Social,FUERZA AEREA DE CHILE COMANDO LOGISTICO,27,110215382,03/04/2018,20/12/2022,13045915,22043076.4,8,0,2,4082051.185,227,0
1057508,Bienes y Servicios,SERVICIO DE SALUD NUBLE,3,109326978,17/10/2019,21/09/2021,0,21865395.6,0,0,2,36442326,838,0
3361,SECRETARIA COMUNAL DE PLANIFICACIÓN,I MUNICIPALIDAD DE ARICA,3,109194019,01/08/2019,20/03/2023,58759679,-38561060.2,4,3,2,36398006.33,2252,0
1079967,SECCIÓN COMPRAS ZONA DE CARABINEROS TARAPACA,DIRECCION DE LOGISTICA DE CARABINEROS,22,109190352,06/11/2019,31/05/2023,33216960,4762930.8,4,4,1,4963197.818,0,0
5397,Fomento Productivo,I MUNICIPALIDAD DE DALCAHUE,9,108740611,15/01/2018,22/02/2021,0,21748122.2,0,0,2,12082290.11,72,0
4007,CENTRO DE ABASTECIMIENTO AVIACION NAVAL,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,7,107651385,06/03/2020,19/05/2023,66886028,-4558192.2,16,6,2,15378769.29,0,0
5379,Farmacia,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO,1,107465280,07/01/2020,07/01/2020,0,21493056,0,0,2,107465280,0,0
4019,DELEGACION DE BIENESTAR SOCIAL (S),DIRECCION DE ABASTECIMIENTO DE LA ARMADA,5,107396126,07/05/2018,09/05/2023,0,-104685458,0,3,2,21479225.2,31,0
4177,DEPTO. DE OBRAS Y CONSTRUCCIONES DE LA IIa Z.N. ,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,11,107362215,16/10/2018,19/05/2022,10216500,21472443,2,0,2,9760201.364,0,0
2552,Hospital de Chañaral,SERVICIO DE SALUD ATACAMA HOSPITAL DE CHANARAL,7,107278468,08/05/2018,03/03/2022,44588524,21455693.6,10,0,2,15325495.43,0,0
3582,IMUNI_POZOALMONTE  ADQUISICIONES,ILUSTRE MUNICIPALIDAD DE POZO ALMONTE,10,105954554,07/05/2018,01/02/2021,0,21190910.8,0,0,2,10595455.4,0,0
3419,ABASTECIMIENTO,I MUNICIPALIDAD DE VALPARAISO,18,105772842,31/05/2018,12/06/2023,18915655,-13349218.8,6,9,2,5876269,1584,0
2955,UNIDAD DE COMPRA PUNTA ARENAS,DIRECCION GENERAL DE AERONAUTICA CIVIL,20,105276281,18/07/2018,16/06/2021,0,21055256.2,0,0,2,5263814.05,4973,0
3702,I.MUNICIPALIDAD AYSEN-ADQUISICIONES,I MUNICIPALIDAD DE AYSEN,6,105254232,26/06/2018,23/12/2021,0,21050846.4,0,0,2,17542372,876,0
1057429,Bienes y Servicios,SERVICIO NACIONAL DE SALUD HOSPITAL DE CORONEL,6,104391461,21/02/2019,12/09/2022,98400000,20878292.2,1,0,1,17398576.83,0,0
6499,Universidad de la Frontera,UNIVERSIDAD DE LA FRONTERA,35,103989191,01/06/2018,05/05/2023,34889187,-14113824.2,17,5,2,2971119.743,0,0
1051765,Región de Ñuble,DIRECCION GENERAL DE GENDARMERIA DE CHIL,11,103398922,02/07/2019,15/11/2022,87344431,20679784.4,5,0,1,9399902,0,0
2093,Dirección General de Aguas - IX Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,3,102734746,22/07/2022,21/10/2022,102734746,20546949.2,2,0,2,34244915.33,8883,0
4613,Departamento SECPLA,I MUNICIPALIDAD DE EL QUISCO,6,102694120,13/08/2020,15/06/2022,100934120,20538824,10,0,2,17115686.67,1033,0
1002588,SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA,SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA,6,102435827,27/06/2019,09/05/2023,1884669,9681165.4,1,1,2,17072637.83,2638,0
1992,Dirección de Vialidad - IV Región - Dirección Regional,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,2,102420000,12/03/2019,12/08/2019,0,20484000,0,0,2,51210000,8883,0
3771,DEPARTAMENTO DE EDUCACION MUNICIPAL,I MUNICIPALIDAD DE LA LIGUA,8,102349358,05/11/2018,18/01/2022,36635000,20469871.6,3,0,2,12793669.75,1169,0
